time_step,best_bid,best_ask,assets,ema_swim_bid,cash,total_profit
7600,2.3361,2.3362,8,30.690249999999992,2.336929496774359,1.0020109598325484
7601,2.3373,2.3374,8,30.690249999999992,2.3369076430810485,1.0022057652250052
7602,2.3373,2.3374,8,30.690249999999992,2.33690378536701,1.0022057652250052
7603,2.337,2.3371,8,30.690249999999992,2.3369035927937727,1.0021570638768909
7604,2.3369,2.337,8,30.690249999999992,2.3369033831219324,1.0021408300941863
7605,2.3374,2.3375,8,30.690249999999992,2.33691386466664,1.00222199900771
7606,2.3392,2.3393,8,30.690249999999992,2.337153854436391,1.002514207096395
7607,2.3367,2.3368,9,28.35344999999999,2.337165837202467,1.0021063333059386
7608,2.3362,2.3363,9,28.35344999999999,2.3371526554777904,1.0020150182782244
7609,2.3352,2.3353,9,28.35344999999999,2.3369427862010577,1.0018323882227964
7610,2.3354,2.3355,9,28.35344999999999,2.3363256717206347,1.001868914233882
7611,2.3377,2.3378,8,30.691149999999993,2.3365547264338624,1.002288963361367
7612,2.3382,2.3383,8,30.691149999999993,2.3367680080095052,1.0023701322748906
7613,2.3374,2.3375,8,30.691149999999993,2.336912713380495,1.002240262013253
7614,2.338,2.3381,8,30.691149999999993,2.3370391468924194,1.002337664709481
7615,2.3397,2.3398,8,30.691149999999993,2.3372947308424608,1.0026136390154616
7616,2.3385,2.3386,8,30.691149999999993,2.3374469625733862,1.0024188336230047
7617,2.3398,2.3399,8,30.691149999999993,2.337816566609707,1.0026298727981664
7618,2.3392,2.3393,8,30.691149999999993,2.338277711073138,1.0025324701019378
7619,2.3389,2.339,8,30.691149999999993,2.3383155239367386,1.0024837687538237
7620,2.3391,2.3392,8,30.691149999999993,2.3383821197371057,1.0025162363192333
7621,2.3398,2.3399,8,30.691149999999993,2.338487434444735,1.0026298727981664
7622,2.3394,2.3395,8,30.691149999999993,2.3385723185941263,1.0025649376673473
7623,2.338,2.3381,9,28.353049999999993,2.3386219599497062,1.002335635486643
7624,2.3403,2.3404,8,30.69334999999999,2.33899485773866,1.002755684614128
7625,2.3398,2.3399,8,30.69334999999999,2.3390238568351522,1.0026745157006043
7626,2.3401,2.3402,8,30.69334999999999,2.3391810043656904,1.0027232170487184
7627,2.3406,2.3407,8,30.69334999999999,2.339335634149089,1.002804385962242
7628,2.3373,2.3374,8,30.69334999999999,2.3383178170745444,1.0022686711329858
7629,2.3387,2.3388,8,30.69334999999999,2.3385693818644597,1.002495944090852
7630,2.3394,2.3395,8,30.69334999999999,2.3386319010815257,1.0026095805697852
7631,2.3373,2.3374,9,28.355949999999993,2.3386987222257334,1.0022666419101478
7632,2.3344,2.3345,9,28.355949999999993,2.3383489331800673,1.001737014749406
7633,2.3338,2.3339,9,28.355949999999993,2.3360744665900337,1.001627436716149
7634,2.3343,2.3344,9,28.355949999999993,2.3351872332950165,1.0017187517438633
7635,2.3337,2.3338,9,28.355949999999993,2.33459233997701,1.0016091737106063
7636,2.3316,2.3317,9,28.355949999999993,2.333096169988505,1.001225650594207
7637,2.3318,2.3319,9,28.355949999999993,2.3324480849942524,1.0012621766052927
7638,2.3313,2.3314,9,28.355949999999993,2.3318740424971263,1.0011708615775787
7639,2.3296,2.3297,9,28.355949999999993,2.330737021248563,1.0008603904833506
7640,2.33,2.3301,9,28.355949999999993,2.3303685106242815,1.0009334425055219
7641,2.3295,2.3296,9,28.355949999999993,2.329934255312141,1.0008421274778077
7642,2.3285,2.3286,9,28.355949999999993,2.3293605531872847,1.0006594974223795
7643,2.3297,2.3298,9,28.355949999999993,2.3294737021248566,1.0008786534888934
7644,2.3298,2.3299,9,28.355949999999993,2.3295552765936427,1.0008969164944361
7645,2.3276,2.3277,9,28.355949999999993,2.329846982563718,1.000495130372494
7646,2.3283,2.3284,9,28.355949999999993,2.3294049875455127,1.000622971411294
7647,2.3284,2.3285,9,28.355949999999993,2.3291537406591347,1.0006412344168367
7648,2.3278,2.3279,9,28.355949999999993,2.3286122443954804,1.0005316563835798
7649,2.3261,2.3262,9,28.355949999999993,2.32735612219774,1.0002211852893519
7650,2.3267,2.3268,9,28.355949999999993,2.3270280610988703,1.0003307633226088
7651,2.3271,2.3272,9,28.355949999999993,2.3270460458241526,1.00040381534478
7652,2.3272,2.3273,9,28.355949999999993,2.3272492980414383,1.0004220783503228
7653,2.3278,2.3279,9,28.355949999999993,2.3275221652691336,1.0005316563835798
7654,2.3256,2.3257,9,28.355949999999993,2.3275179932440846,1.000129870261638
7655,2.3268,2.3269,9,28.355949999999993,2.3274870870410185,1.0003490263281514
7656,2.3273,2.3274,9,28.355949999999993,2.3274682378175413,1.0004403413558658
7657,2.3286,2.3287,9,28.355949999999993,2.32752871453585,1.0006777604279224
7658,2.3269,2.327,9,28.355949999999993,2.327520070431524,1.0003672893336946
7659,2.3274,2.3275,9,28.355949999999993,2.3274974697961865,1.0004586043614085
7660,2.3273,2.3274,9,28.355949999999993,2.3274766450941486,1.0004403413558658
7661,2.3283,2.3284,9,28.355949999999993,2.3275034213217816,1.000622971411294
7662,2.3299,2.33,9,28.355949999999993,2.327754153844624,1.000915179499979
7663,2.3313,2.3314,9,28.355949999999993,2.3295270769223118,1.0011708615775787
7664,2.3324,2.3325,9,28.355949999999993,2.330963538461156,1.0013717546385497
7665,2.3333,2.3334,9,28.355949999999993,2.332131769230578,1.001536121688435
7666,2.3332,2.3333,9,28.355949999999993,2.332665884615289,1.0015178586828923
7667,2.3343,2.3344,9,28.355949999999993,2.3334829423076444,1.0017187517438633
7668,2.3338,2.3339,9,28.355949999999993,2.3335886282050966,1.001627436716149
7669,2.3327,2.3328,9,28.355949999999993,2.3333664711538225,1.001426543655178
7670,2.335,2.3351,9,28.355949999999993,2.333008059736746,1.001846592782663
7671,2.3343,2.3344,9,28.355949999999993,2.3333310448025593,1.0017187517438633
7672,2.3338,2.3339,9,28.355949999999993,2.3334248358420475,1.001627436716149
7673,2.3346,2.3347,9,28.355949999999993,2.3333661419751053,1.0017735407604917
7674,2.3359,2.336,9,28.355949999999993,2.334633070987553,1.0020109598325484
7675,2.3353,2.3354,9,28.355949999999993,2.334823622133966,1.0019013817992917
7676,2.3351,2.3352,9,28.355949999999993,2.334892716600475,1.001864855788206
7677,2.3342,2.3343,9,28.355949999999993,2.334558325440704,1.0017004887383205
7678,2.3343,2.3344,9,28.355949999999993,2.3344301010290915,1.0017187517438633
7679,2.3341,2.3342,9,28.355949999999993,2.334357639465002,1.0016822257327775
7680,2.3336,2.3337,9,28.355949999999993,2.334272197432165,1.0015909107050636
7681,2.3334,2.3335,9,28.355949999999993,2.334172732236547,1.001554384693978
7682,2.3302,2.3303,9,28.355949999999993,2.3337301941459008,1.0009699685166076
7683,2.3312,2.3313,9,28.355949999999993,2.3324650970729506,1.0011525985720358
7684,2.3301,2.3302,9,28.355949999999993,2.331282548536475,1.0009517055110648
7685,2.3286,2.3287,9,28.355949999999993,2.3299412742682373,1.0006777604279224
7686,2.3271,2.3272,9,28.355949999999993,2.328520637134119,1.00040381534478
7687,2.3271,2.3272,9,28.355949999999993,2.3278103185670593,1.00040381534478
7688,2.3273,2.3274,9,28.355949999999993,2.3276061911402355,1.0004403413558658
7689,2.3281,2.3282,9,28.355949999999993,2.3277707940934906,1.0005864454002082
7690,2.329,2.3291,9,28.355949999999993,2.328539260671725,1.0007508124500937
7691,2.3276,2.3277,9,28.355949999999993,2.328653753350376,1.000495130372494
7692,2.3265,2.3266,9,28.355949999999993,2.327576876675188,1.0002942373115231
7693,2.3293,2.3294,9,28.355949999999993,2.327944848202998,1.0008056014667222
7694,2.3288,2.3289,9,28.355949999999993,2.3281342525460564,1.0007142864390082
7695,2.3274,2.3275,9,28.355949999999993,2.3282447195815252,1.0004586043614085
7696,2.3284,2.3285,9,28.355949999999993,2.328328318398812,1.0006412344168367
7697,2.3269,2.327,9,28.355949999999993,2.3282497705458916,1.0003672893336946
7698,2.3269,2.327,9,28.355949999999993,2.327709862327535,1.0003672893336946
7699,2.328,2.3281,9,28.355949999999993,2.3277400025098687,1.0005681823946655
7700,2.3299,2.33,9,28.355949999999993,2.3280226764401992,1.000915179499979
7701,2.3307,2.3308,9,28.355949999999993,2.3293613382200995,1.0010612835443218
7702,2.3302,2.3303,9,28.355949999999993,2.3297806691100496,1.0009699685166076
7703,2.333,2.3331,9,28.355949999999993,2.3297564504153234,1.0014813326718066
7704,2.3329,2.333,9,28.355949999999993,2.3313282252076615,1.0014630696662636
7705,2.3323,2.3324,9,28.355949999999993,2.3318141126038308,1.001353491633007
7706,2.3331,2.3332,9,28.355949999999993,2.3323284675622986,1.0014995956773494
7707,2.3324,2.3325,9,28.355949999999993,2.332352311708199,1.0013717546385497
7708,2.332,2.3321,9,28.355949999999993,2.332098828557702,1.0012987026163784
7709,2.3313,2.3314,9,28.355949999999993,2.331766963648538,1.0011708615775787
7710,2.3303,2.3304,9,28.355949999999993,2.3314978403994675,1.0009882315221503
7711,2.3296,2.3297,9,28.355949999999993,2.3312152135794415,1.0008603904833506
7712,2.33,2.3301,9,28.355949999999993,2.3310343383598373,1.0009334425055219
7713,2.3294,2.3295,9,28.355949999999993,2.330826684098589,1.0008238644722651
7714,2.3296,2.3297,9,28.355949999999993,2.330667390137255,1.0008603904833506
7715,2.3309,2.331,9,28.355949999999993,2.330623716108555,1.0010978095554073
7716,2.3319,2.332,9,28.355949999999993,2.3306682753244488,1.0012804396108355
7717,2.3322,2.3323,9,28.355949999999993,2.3314341376622245,1.001335228627464
7718,2.3335,2.3336,9,28.355949999999993,2.331437480392136,1.0015726476995206
7719,2.3342,2.3343,9,28.355949999999993,2.332818740196068,1.0017004887383205
7720,2.3345,2.3346,9,28.355949999999993,2.333659370098034,1.0017552777549488
7721,2.3357,2.3358,9,28.355949999999993,2.334679685049017,1.0019744338214627
7722,2.3355,2.3356,9,28.355949999999993,2.3350078110294104,1.0019379078103772
7723,2.3371,2.3372,9,28.355949999999993,2.336053905514705,1.0022301158990623
7724,2.3363,2.3364,9,28.355949999999993,2.3361523433088234,1.0020840118547198
7725,2.3359,2.336,9,28.355949999999993,2.336080245220588,1.0020109598325484
7726,2.3356,2.3357,9,28.355949999999993,2.3358224169451636,1.00195617081592
7727,2.3356,2.3357,9,28.355949999999993,2.3356666637712324,1.00195617081592
7728,2.337,2.3371,9,28.355949999999993,2.3356072609065057,1.0022118528935196
7729,2.3365,2.3366,9,28.355949999999993,2.3357858087252046,1.0021205378658053
7730,2.337,2.3371,9,28.355949999999993,2.3357982273060114,1.0022118528935196
7731,2.3371,2.3372,9,28.355949999999993,2.336058581844809,1.0022301158990623
7732,2.3387,2.3388,8,30.694649999999992,2.3363077330070787,1.0025223239877474
7733,2.339,2.3392,8,30.694649999999992,2.3376538665035396,1.0025710253358615
7734,2.338,2.3381,8,30.694649999999992,2.3377403998776547,1.0024086875088143
7735,2.3364,2.3365,8,30.694649999999992,2.337390398496098,1.0021489469855385
7736,2.337,2.3371,8,30.694649999999992,2.337211725340361,1.002246349681767
7737,2.3376,2.3377,8,30.694649999999992,2.3371979813885866,1.0023437523779954
7738,2.3379,2.338,8,30.694649999999992,2.337210820891253,1.0023924537261095
7739,2.3386,2.3387,8,30.694649999999992,2.3373633725202287,1.0025060902050427
7740,2.3399,2.34,8,30.694649999999992,2.3376563825029706,1.0027171293802042
7741,2.3397,2.3398,8,30.694649999999992,2.3386781912514856,1.0026846618147947
7742,2.3395,2.3396,8,30.694649999999992,2.3390069147508914,1.0026521942493851
7743,2.3374,2.3375,8,30.694649999999992,2.338203457375446,1.002311284812586
7744,2.3396,2.3397,8,30.694649999999992,2.33860246955389,1.0026684280320899
7745,2.3384,2.3385,8,30.694649999999992,2.3385851200556393,1.0024736226396334
7746,2.3361,2.3362,8,30.694649999999992,2.3383788329723516,1.0021002456374244
7747,2.3357,2.3358,8,30.694649999999992,2.337039416486176,1.0020353105066053
7748,2.3348,2.3349,8,30.694649999999992,2.335919708243088,1.0018892064622629
7749,2.3329,2.333,8,30.694649999999992,2.334409854121544,1.001580764590873
7750,2.3334,2.3335,8,30.694649999999992,2.333904927060772,1.0016619335043966
7751,2.333,2.3331,8,30.694649999999992,2.333452463530386,1.0015969983735777
7752,2.3328,2.3329,8,30.694649999999992,2.3331914781182315,1.0015645308081684
7753,2.3352,2.3353,0,49.37624999999999,2.334052457298932,1.0019541415930817
7754,2.3363,2.3364,0,49.37624999999999,2.334608998118406,1.0019541415930817
7755,2.3354,2.3355,0,49.37624999999999,2.3349085831701544,1.0019541415930817
7756,2.3358,2.3359,0,49.37624999999999,2.3350714595019877,1.0019541415930817
7757,2.3375,2.3376,0,49.37624999999999,2.335328038101107,1.0019541415930817
7758,2.3386,2.3387,0,49.37624999999999,2.336964019050553,1.0019541415930817
7759,2.3377,2.3378,0,49.37624999999999,2.3373320095252765,1.0019541415930817
7760,2.336,2.3361,0,49.37624999999999,2.337127585749619,1.0019541415930817
7761,2.3346,2.3347,0,49.37624999999999,2.336605107548144,1.0019541415930817
7762,2.3337,2.3338,0,49.37624999999999,2.335152553774072,1.0019541415930817
7763,2.333,2.3331,0,49.37624999999999,2.334076276887036,1.0019541415930817
7764,2.3328,2.3329,0,49.37624999999999,2.333438138443518,1.0019541415930817
7765,2.3308,2.3309,0,49.37624999999999,2.332119069221759,1.0019541415930817
7766,2.3296,2.3297,0,49.37624999999999,2.3308595346108794,1.0019541415930817
7767,2.3302,2.3303,0,49.37624999999999,2.33052976730544,1.0019541415930817
7768,2.3307,2.3308,0,49.37624999999999,2.330597860383264,1.0019541415930817
7769,2.3287,2.3288,0,49.37624999999999,2.3298387162299585,1.0019541415930817
7770,2.3297,2.3298,0,49.37624999999999,2.329799083021399,1.0019541415930817
7771,2.3299,2.33,0,49.37624999999999,2.3298243122660494,1.0019541415930817
7772,2.3288,2.3289,0,49.37624999999999,2.3301491993403305,1.0019541415930817
7773,2.3294,2.3295,0,49.37624999999999,2.3299993594722643,1.0019541415930817
7774,2.328,2.3281,0,49.37624999999999,2.3299862868687433,1.0019541415930817
7775,2.3296,2.3297,0,49.37624999999999,2.3299727985783014,1.0019541415930817
7776,2.3297,2.3298,0,49.37624999999999,2.3299566787149937,1.0019541415930817
7777,2.33,2.3301,0,49.37624999999999,2.3299243473211884,1.0019541415930817
7778,2.3323,2.3324,0,49.37624999999999,2.3301270892672505,1.0019541415930817
7779,2.3331,2.3332,0,49.37624999999999,2.3316135446336252,1.0019541415930817
7780,2.3337,2.3338,0,49.37624999999999,2.3326567723168123,1.0019541415930817
7781,2.3347,2.3348,0,49.37624999999999,2.3336783861584065,1.0019541415930817
7782,2.3334,2.3335,0,49.37624999999999,2.3335855907722713,1.0019541415930817
7783,2.332,2.3321,0,49.37624999999999,2.3328845166524266,1.0019541415930817
7784,2.3339,2.334,0,49.37624999999999,2.332773381577532,1.0019541415930817
7785,2.3339,2.334,0,49.37624999999999,2.333055036183149,1.0019541415930817
7786,2.3337,2.3338,0,49.37624999999999,2.3333775180915746,1.0019541415930817
7787,2.3337,2.3338,0,49.37624999999999,2.333252371559986,1.0019541415930817
7788,2.3351,2.3352,0,49.37624999999999,2.333313152732822,1.0019541415930817
7789,2.3333,2.3334,0,49.37624999999999,2.333328086378212,1.0019541415930817
7790,2.3337,2.3338,0,49.37624999999999,2.3333617918939025,1.0019541415930817
7791,2.333,2.3331,0,49.37624999999999,2.3333702675818953,1.0019541415930817
7792,2.3344,2.3345,0,49.37624999999999,2.3334090993278616,1.0019541415930817
7793,2.3341,2.3342,0,49.37624999999999,2.3334550455129697,1.0019541415930817
7794,2.3343,2.3344,0,49.37624999999999,2.333508844444348,1.0019541415930817
7795,2.3334,2.3335,1,47.04274999999999,2.333558918603969,1.0019521123702437
7796,2.3321,2.3322,1,47.04274999999999,2.3334877442904154,1.0019257324733484
7797,2.3324,2.3325,1,47.04274999999999,2.332943872145208,1.0019318201418628
7798,2.3314,2.3315,1,47.04274999999999,2.332921283874777,1.001911527913482
7799,2.3315,2.3316,1,47.04274999999999,2.3323527703248663,1.00191355713632
7800,2.3299,2.33,1,47.04274999999999,2.332249089063061,1.0018810895709105
7801,2.3299,2.33,1,47.04274999999999,2.3313094534378367,1.0018810895709105
7802,2.3295,2.3296,1,47.04274999999999,2.3304047267189185,1.001872972679558
7803,2.3295,2.3296,1,47.04274999999999,2.330042836031351,1.001872972679558
7804,2.3295,2.3296,1,47.04274999999999,2.3298618906875674,1.001872972679558
7805,2.3289,2.329,1,47.04274999999999,2.3295870647768337,1.0018607973425295
7806,2.328,2.3281,1,47.04274999999999,2.329058043184556,1.0018425343369868
7807,2.3283,2.3284,1,47.04274999999999,2.3288414594175397,1.001848622005501
7808,2.3269,2.327,1,47.04274999999999,2.3278707297087697,1.0018202128857678
7809,2.3267,2.3268,1,47.04274999999999,2.327402437825262,1.0018161544400916
7810,2.3261,2.3262,1,47.04274999999999,2.326751218912631,1.001803979103063
7811,2.3254,2.3255,1,47.04274999999999,2.3262107313475786,1.0017897745431965
7812,2.3255,2.3256,1,47.04274999999999,2.325973820898386,1.0017918037660345
7813,2.3263,2.3264,1,47.04274999999999,2.3260670149274185,1.001808037548739
7814,2.327,2.3271,1,47.04274999999999,2.326587138786844,1.0018222421086058
7815,2.3258,2.3259,1,47.04274999999999,2.326649903173938,1.001797891434549
7816,2.3254,2.3255,1,47.04274999999999,2.3263999225391507,1.0017897745431965
7817,2.3262,2.3263,1,47.04274999999999,2.3264234315302743,1.001806008325901
7818,2.3266,2.3267,1,47.04274999999999,2.326443208061789,1.0018141252172534
7819,2.3279,2.328,1,47.04274999999999,2.326616095688815,1.0018405051141486
7820,2.3292,2.3293,1,47.04274999999999,2.326921722837252,1.001866885011044
7821,2.3288,2.3289,1,47.04274999999999,2.327860861418626,1.0018587681196915
7822,2.331,2.3311,1,47.04274999999999,2.328004047853283,1.0019034110221297
7823,2.3317,2.3318,1,47.04274999999999,2.329852023926642,1.0019176155819962
7824,2.3318,2.3319,1,47.04274999999999,2.330826011963321,1.0019196448048342
7825,2.3333,2.3334,1,47.04274999999999,2.3320630059816603,1.0019500831474057
7826,2.3329,2.333,1,47.04274999999999,2.332397803588996,1.0019419662560534
7827,2.3316,2.3317,1,47.04274999999999,2.3321698597064255,1.001915586359158
7828,2.3313,2.3314,1,47.04274999999999,2.3315150090706984,1.0019094986906438
7829,2.3315,2.3316,1,47.04274999999999,2.33129960274841,1.00191355713632
7830,2.3299,2.33,1,47.04274999999999,2.331040184982604,1.0018810895709105
7831,2.3308,2.3309,1,47.04274999999999,2.3309548780172267,1.0018993525764535
7832,2.33,2.3301,1,47.04274999999999,2.3308504755502195,1.0018831187937485
7833,2.3294,2.3295,1,47.04274999999999,2.330676650259071,1.0018709434567201
7834,2.328,2.3281,1,47.04274999999999,2.330326652897769,1.0018425343369868
7835,2.3274,2.3275,1,47.04274999999999,2.3288633264488845,1.0018303589999582
7836,2.3266,2.3267,1,47.04274999999999,2.3277316632244425,1.0018141252172534
7837,2.3268,2.3269,1,47.04274999999999,2.3273589979346654,1.0018181836629296
7838,2.3255,2.3256,1,47.04274999999999,2.3264294989673324,1.0017918037660345
7839,2.325,2.3251,1,47.04274999999999,2.3257147494836663,1.0017816576518441
7840,2.3258,2.3259,1,47.04274999999999,2.3257431663224444,1.001797891434549
7841,2.3265,2.3266,1,47.04274999999999,2.3260329582242,1.0018120959944155
7842,2.3254,2.3255,1,47.04274999999999,2.3262116520527663,1.0017897745431965
7843,2.3251,2.3252,1,47.04274999999999,2.3258940371805474,1.0017836868746821
7844,2.3249,2.325,1,47.04274999999999,2.325397018590274,1.001779628429006
7845,2.3238,2.3239,1,47.04274999999999,2.3245985092951367,1.001757306977787
7846,2.3231,2.3232,1,47.04274999999999,2.3238492546475684,1.0017431024179204
7847,2.3221,2.3222,1,47.04274999999999,2.3229746273237843,1.0017228101895395
7848,2.3227,2.3228,1,47.04274999999999,2.3228647763942707,1.0017349855265678
7849,2.3238,2.3239,1,47.04274999999999,2.3232054512036466,1.001757306977787
7850,2.325,2.3251,1,47.04274999999999,2.3237866929057307,1.0017816576518441
7851,2.3242,2.3243,1,47.04274999999999,2.324006976160541,1.0017654238691394
7852,2.3257,2.3258,1,47.04274999999999,2.3242960612341257,1.0017958622117107
7853,2.3256,2.3257,1,47.04274999999999,2.3248176367404754,1.0017938329888727
7854,2.3269,2.327,1,47.04274999999999,2.324987317754223,1.0018202128857678
7855,2.3277,2.3278,1,47.04274999999999,2.3263436588771116,1.0018364466684726
7856,2.3273,2.3274,1,47.04274999999999,2.326821829438556,1.0018283297771202
7857,2.3293,2.3294,1,47.04274999999999,2.3266802055163667,1.001868914233882
7858,2.329,2.3291,1,47.04274999999999,2.3276081233098203,1.0018628265653677
7859,2.3286,2.3287,1,47.04274999999999,2.3279387488732137,1.0018547096740154
7860,2.329,2.3291,1,47.04274999999999,2.328363249323928,1.0018628265653677
7861,2.328,2.3281,1,47.04274999999999,2.3282084101810003,1.0018425343369868
7862,2.3269,2.327,1,47.04274999999999,2.3278677623008077,1.0018202128857678
7863,2.3261,2.3262,1,47.04274999999999,2.32756770068611,1.001803979103063
7864,2.3254,2.3255,1,47.04274999999999,2.326483850343055,1.0017897745431965
7865,2.3259,2.326,1,47.04274999999999,2.326250310205833,1.0017999206573869
7866,2.3258,2.3259,1,47.04274999999999,2.326356883208361,1.001797891434549
7867,2.3251,2.3252,1,47.04274999999999,2.3263388391971125,1.0017836868746821
7868,2.3263,2.3264,1,47.04274999999999,2.3263296921380965,1.001808037548739
7869,2.3277,2.3278,1,47.04274999999999,2.326443039644022,1.0018364466684726
7870,2.3285,2.3286,1,47.04274999999999,2.3274715198220113,1.0018526804511771
7871,2.3291,2.3292,1,47.04274999999999,2.3282857599110054,1.0018648557882057
7872,2.3285,2.3286,1,47.04274999999999,2.328371455946603,1.0018526804511771
7873,2.3294,2.3295,1,47.04274999999999,2.3281691465299397,1.0018709434567201
7874,2.3286,2.3287,1,47.04274999999999,2.3281205888628014,1.0018547096740154
7875,2.3264,2.3265,1,47.04274999999999,2.327260294431401,1.0018100667715772
7876,2.327,2.3271,2,44.71564999999999,2.3274199603160777,1.0018202128857678
7877,2.328,2.3281,1,47.04364999999999,2.327467179812986,1.0018607973425298
7878,2.3291,2.3292,1,47.04364999999999,2.327692886279473,1.0018831187937485
7879,2.3277,2.3278,1,47.04364999999999,2.3277460183740035,1.0018547096740154
7880,2.3278,2.3279,1,47.04364999999999,2.327775641905343,1.0018567388968536
7881,2.329,2.3291,1,47.04364999999999,2.3278740828609634,1.0018810895709105
7882,2.329,2.3291,1,47.04364999999999,2.327978596405879,1.0018810895709105
7883,2.3311,2.3312,1,47.04364999999999,2.328369249221735,1.0019237032505104
7884,2.3299,2.33,1,47.04364999999999,2.328981549533041,1.0018993525764535
7885,2.3301,2.3302,1,47.04364999999999,2.3290454188761456,1.0019034110221297
7886,2.3301,2.3302,1,47.04364999999999,2.329130063302732,1.0019034110221297
7887,2.3314,2.3315,1,47.04364999999999,2.329325347332815,1.0019297909190248
7888,2.3311,2.3312,1,47.04364999999999,2.329832390952011,1.0019237032505104
7889,2.3311,2.3312,1,47.04364999999999,2.330149293214008,1.0019237032505104
7890,2.3312,2.3313,1,47.04364999999999,2.330196140706059,1.0019257324733486
7891,2.3293,2.3294,1,47.04364999999999,2.3297480703530296,1.0018871772394247
7892,2.3284,2.3285,2,44.715149999999994,2.3297970461731556,1.001866885011044
7893,2.3288,2.3289,1,47.043949999999995,2.329298523086578,1.0018831187937487
7894,2.3275,2.3276,1,47.043949999999995,2.329281194524511,1.0018567388968536
7895,2.3281,2.3282,1,47.043949999999995,2.3288874630163408,1.0018689142338821
7896,2.3287,2.3288,2,44.715149999999994,2.328916247238255,1.0018790603480725
7897,2.33,2.3301,1,47.04514999999999,2.3290442086253718,1.0019318201418628
7898,2.3308,2.3309,1,47.04514999999999,2.329256173863249,1.0019480539245675
7899,2.3304,2.3305,1,47.04514999999999,2.329446871109358,1.0019399370332152
7900,2.3307,2.3308,1,47.04514999999999,2.3296004177637677,1.0019460247017296
7901,2.33,2.3301,1,47.04514999999999,2.329675016317196,1.0019318201418628
7902,2.327,2.3271,1,47.04514999999999,2.3295081269907296,1.0018709434567201
7903,2.3268,2.3269,1,47.04514999999999,2.328154063495365,1.001866885011044
7904,2.3253,2.3254,1,47.04514999999999,2.3267270317476827,1.0018364466684726
7905,2.3261,2.3262,1,47.04514999999999,2.3264762190486095,1.0018526804511771
7906,2.3247,2.3248,1,47.04514999999999,2.325588109524305,1.001824271331444
7907,2.3237,2.3238,1,47.04514999999999,2.3246440547621523,1.001803979103063
7908,2.326,2.3261,1,47.04514999999999,2.325110090815531,1.0018506512283392
7909,2.3261,2.3262,1,47.04514999999999,2.325404288629878,1.0018526804511771
7910,2.3257,2.3258,1,47.04514999999999,2.32585240926134,1.0018445635598248
7911,2.3257,2.3258,1,47.04514999999999,2.32598798261263,1.0018445635598248
7912,2.3265,2.3266,1,47.04514999999999,2.326074475794968,1.0018607973425298
7913,2.3266,2.3267,1,47.04514999999999,2.3261422141246344,1.0018628265653677
7914,2.326,2.3261,1,47.04514999999999,2.326170388764821,1.0018506512283392
7915,2.3243,2.3244,1,47.04514999999999,2.3260349313900663,1.0018161544400916
7916,2.3233,2.3234,1,47.04514999999999,2.3246674656950335,1.0017958622117107
7917,2.3237,2.3238,1,47.04514999999999,2.3241837328475166,1.001803979103063
7918,2.3249,2.325,1,47.04514999999999,2.3244805443018413,1.0018283297771202
7919,2.3251,2.3252,1,47.04514999999999,2.3247797041915756,1.0018323882227964
7920,2.3248,2.3249,1,47.04514999999999,2.3248418185239497,1.0018263005542822
7921,2.324,2.3241,1,47.04514999999999,2.324841669658636,1.0018100667715772
7922,2.3244,2.3245,1,47.04514999999999,2.324823743220641,1.0018181836629296
7923,2.3246,2.3247,1,47.04514999999999,2.324807013150589,1.001822242108606
7924,2.3238,2.3239,1,47.04514999999999,2.3247625239912786,1.001806008325901
7925,2.3241,2.3242,1,47.04514999999999,2.324715147340754,1.0018120959944155
7926,2.3254,2.3255,1,47.04514999999999,2.324701288359752,1.0018384758913106
7927,2.3259,2.326,1,47.04514999999999,2.32478758381268,1.001848622005501
7928,2.3256,2.3257,1,47.04514999999999,2.3248749107745343,1.0018425343369868
7929,2.325,2.3251,1,47.04514999999999,2.32489347041656,1.0018303589999584
7930,2.3236,2.3237,1,47.04514999999999,2.324821437681844,1.0018019498802249
7931,2.3235,2.3236,1,47.04514999999999,2.324160718840922,1.0017999206573869
7932,2.3235,2.3236,1,47.04514999999999,2.3238964313045534,1.0017999206573869
7933,2.3257,2.3258,1,47.04514999999999,2.324798215652277,1.0018445635598248
7934,2.3265,2.3266,1,47.04514999999999,2.3248654163384703,1.0018607973425298
7935,2.326,2.3261,1,47.04514999999999,2.3254327081692354,1.0018506512283392
7936,2.3259,2.326,1,47.04514999999999,2.325366540534592,1.001848622005501
7937,2.3244,2.3245,1,47.04514999999999,2.3252380703465523,1.0018181836629296
7938,2.3263,2.3264,1,47.04514999999999,2.3255414788189657,1.0018567388968536
7939,2.3261,2.3262,1,47.04514999999999,2.32552279839695,1.0018526804511771
7940,2.3253,2.3254,1,47.04514999999999,2.3255036071204187,1.0018364466684726
7941,2.3255,2.3256,1,47.04514999999999,2.3254924845849354,1.0018405051141486
7942,2.3263,2.3264,1,47.04514999999999,2.3255292912380487,1.0018567388968536
7943,2.3259,2.326,1,47.04514999999999,2.3255505630150175,1.001848622005501
7944,2.3254,2.3255,1,47.04514999999999,2.3255597392938085,1.0018384758913106
7945,2.3241,2.3242,1,47.04514999999999,2.3254476823489236,1.0018120959944155
7946,2.3227,2.3228,1,47.04514999999999,2.325152051567023,1.0017836868746821
7947,2.3254,2.3255,1,47.04514999999999,2.325127451792351,1.0018384758913106
